@relation MultiLabelData

@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Att28 numeric
@attribute Att29 numeric
@attribute Att30 numeric
@attribute Att31 numeric
@attribute Att32 numeric
@attribute Att33 numeric
@attribute Att34 numeric
@attribute Att35 numeric
@attribute Att36 numeric
@attribute Att37 numeric
@attribute Att38 numeric
@attribute Att39 numeric
@attribute Att40 numeric
@attribute Att41 numeric
@attribute Att42 numeric
@attribute Att43 numeric
@attribute Att44 numeric
@attribute Att45 numeric
@attribute Att46 numeric
@attribute Att47 numeric
@attribute Att48 numeric
@attribute Att49 numeric
@attribute Att50 numeric
@attribute Att51 numeric
@attribute Att52 numeric
@attribute Att53 numeric
@attribute Att54 numeric
@attribute Att55 numeric
@attribute Att56 numeric
@attribute Att57 numeric
@attribute Att58 numeric
@attribute Att59 numeric
@attribute Att60 numeric
@attribute Att61 numeric
@attribute Att62 numeric
@attribute Att63 numeric
@attribute Att64 numeric
@attribute Att65 numeric
@attribute Att66 numeric
@attribute Att67 numeric
@attribute Att68 numeric
@attribute Att69 numeric
@attribute Att70 numeric
@attribute Att71 numeric
@attribute Att72 numeric
@attribute Att73 numeric
@attribute Att74 numeric
@attribute Att75 numeric
@attribute Att76 numeric
@attribute Att77 numeric
@attribute Att78 numeric
@attribute Att79 numeric
@attribute Att80 numeric
@attribute Att81 numeric
@attribute Att82 numeric
@attribute Att83 numeric
@attribute Att84 numeric
@attribute Att85 numeric
@attribute Att86 numeric
@attribute Att87 numeric
@attribute Att88 numeric
@attribute Att89 numeric
@attribute Att90 numeric
@attribute Att91 numeric
@attribute Att92 numeric
@attribute Att93 numeric
@attribute Att94 numeric
@attribute Att95 numeric
@attribute Att96 numeric
@attribute Att97 numeric
@attribute Att98 numeric
@attribute Att99 numeric
@attribute Att100 numeric
@attribute Att101 numeric
@attribute Att102 numeric
@attribute Att103 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}

@data
0.137499,-0.06547,0.038507,0.011172,-0.003702,-0.180801,0.120664,-0.112834,-0.017148,0.010629,-0.032019,-0.036585,0.031432,-0.078086,-0.06593,-0.236601,0.005082,-0.078371,-0.004205,0.011945,-0.143697,-0.168711,-0.180187,-0.213295,-0.182269,-0.09277,0.006187,-0.066454,0.003611,0.005302,0.032895,-0.045885,-0.029162,0.069864,0.052626,0.04774,0.015982,0.053433,-0.12109,-0.082785,-0.020915,-0.096432,0.020605,0.000474,0.058154,-0.011627,0.077088,-0.14858,0.188191,0.061667,0.04522,-0.002238,-0.113611,0.086108,0.001074,0.049777,0.070369,0.074157,-0.028927,0.017959,0.054967,-0.162778,-0.076856,-0.214594,0.159423,0.128626,0.13046,0.044157,0.007673,-0.021807,-0.134606,-0.053731,-0.075128,0.12482,0.236369,0.131099,0.092176,0.181363,0.109817,0.00679,0.333079,-0.066316,-0.055152,-0.026264,-0.021702,-0.043426,-0.04543,-0.054903,-0.058763,-0.045308,-0.049148,-0.053419,0.138688,0.012704,0.155202,-0.049317,-0.052966,-0.044241,-0.046569,-0.055523,0.052391,-0.026121,0.031088,0,0,0,0,1,1,1,1,1,0,0,1,1,0
-0.070852,-0.06427,-0.19932,-0.168942,-0.211887,-0.211156,-0.202171,-0.143407,-0.139927,-0.220355,-0.048422,-0.145987,-0.100067,-0.061491,-0.117486,-0.061671,-0.179762,-0.13714,0.126476,0.036507,0.13367,0.022786,-0.050562,0.051244,0.058549,0.002185,-0.032038,0.063234,0.015882,0.004693,-0.044363,-0.012438,0.106931,0.048452,0.129363,0.224695,0.160551,0.123413,0.127064,0.109784,0.102257,0.122349,0.12534,0.041396,0.066576,0.060857,0.022632,0.060053,-0.200411,-0.107675,-0.043518,-0.070044,-0.035782,-0.144724,0.088124,0.072821,-0.13055,-0.099417,0.074785,0.071973,0.032796,0.06278,0.074496,0.00133,-0.144758,-0.161503,-0.009902,0.02401,0.097446,0.001848,0.0937,0.055271,0.077604,0.058534,0.115288,0.072441,0.016939,0.034861,0.15003,0.020934,-0.07531,-0.006573,-0.083984,0.108053,0.039836,0.046239,-0.007123,-0.065801,0.032862,0.033499,-0.032891,0.082337,-0.060826,-0.017377,-0.002604,-0.027465,-0.082399,-0.063951,0.065011,-0.038933,-0.014248,-0.055994,0.096626,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.050176,-0.064477,-0.125551,-0.01317,-0.162622,-0.049818,-0.062472,-0.098035,-0.005226,0.1227,0.001296,0.157915,0.012283,-0.059561,-0.044872,0.037734,-0.103857,0.011386,-0.02484,0.10412,0.123289,0.152741,0.071913,0.092093,0.041904,0.180633,0.211933,0.21189,0.092732,0.120475,0.141706,0.238678,0.005492,0.003814,-0.077708,-0.06716,-0.022329,-0.041637,-0.041497,-0.14615,-0.089284,-0.006066,-0.11438,-0.018309,-0.006458,-0.067142,-0.082553,-0.068016,-0.135809,-0.097806,-0.021815,-0.034267,0.019981,-0.133287,0.104891,0.097569,-0.08731,-0.086976,0.098075,0.039363,0.062436,0.346348,0.11302,0.019816,-0.151728,-0.069759,0.07689,-0.012407,0.295005,-0.013012,0.077098,0.165104,-0.06168,-0.172791,-0.131053,-0.053395,-0.101736,-0.088461,-0.091036,-0.033183,-0.006863,-0.054113,-0.043196,-0.03734,-0.000315,0.01264,0.061463,-0.020423,-0.031994,-0.028629,-0.029234,-0.060108,-0.017611,-0.029017,-0.001059,0.117257,-0.01066,-0.01306,-0.047249,0.027403,-0.041973,0.004322,0.106625,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.028283,-0.000295,0.068495,-0.046423,0.003917,0.01211,0.053737,-0.013928,-0.065545,-0.113124,-0.101316,-0.144145,-0.101353,0.020155,-0.02763,-0.013086,0.028354,0.03482,-0.024434,-0.06483,-0.047871,-0.092136,-0.08322,-0.135138,-0.067461,-0.102688,-0.127362,-0.117303,-0.198234,-0.114279,-0.164503,-0.061009,-0.059266,0.001319,-0.084107,-0.096694,-0.042941,-0.025115,-0.098426,-0.001649,-0.002949,-0.125307,-0.063171,0.036636,-0.187358,-0.007438,-0.094859,-0.139761,0.149644,0.095887,0.131432,0.096276,0.057944,-0.002464,-0.04795,0.086947,0.196285,0.155468,-0.005137,0.05219,0.021375,0.068098,0.092727,0.117498,-0.037037,-0.004659,-0.043175,-0.018641,0.087925,0.084864,0.065203,0.06909,-0.111829,-0.029858,0.022543,-0.20045,-0.112485,0.07679,0.101213,-0.105759,0.20309,-0.068722,-0.027728,0.266041,-0.008911,-0.128608,-0.058012,0.059794,0.194687,0.104286,0.097526,-0.135464,-0.093755,-0.130581,0.009299,-0.063882,0.159481,0.005806,0.163078,0.071251,-0.125603,-0.114962,-0.147445,1,0,0,0,0,1,1,0,0,0,1,1,1,0
-0.125646,-0.010663,-0.057526,-0.044094,-0.056857,-0.049215,-0.131311,-0.034324,-0.051087,-0.106474,-0.084871,-0.114542,-0.113476,-0.040548,-0.044484,-0.011016,-0.070999,-0.046762,-0.104572,0.176822,0.064232,0.054018,-0.144322,-0.093073,0.052883,0.128448,0.232226,0.117147,0.034884,0.133454,0.201811,0.12295,-0.014578,-0.040049,-0.04424,-0.074907,-0.007071,0.015734,-0.035202,-0.023041,-0.040005,0.032792,-0.013665,-0.03564,0.028129,0.044312,-0.008688,0.073742,0.054757,-0.13899,-0.024763,0.002918,0.040832,0.200377,0.167751,0.197198,-0.037672,-0.209477,-0.046974,0.023371,0.049307,0.043518,-0.09934,0.012002,-0.058533,-0.080479,-0.049985,0.016905,-0.081936,-0.029201,0.018752,0.054392,-0.03328,-0.039077,-0.016047,0.012564,-0.013555,0.006973,0.285065,0.04816,-0.051522,-0.070848,-0.052795,0.005959,-0.03599,-0.041733,0.34997,0.256495,-0.058406,-0.074077,-0.072481,-0.040802,-0.063332,-0.032996,-0.052361,0.294533,-0.049934,-0.047293,-0.045655,-0.063371,-0.053238,-0.022668,-0.035401,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.076729,-0.02291,0.043547,0.045673,0.057262,-0.008522,0.039475,0.006945,0.064665,0.043652,0.062807,0.032765,0.097883,0.092211,0.109967,0.042924,0.103068,0.067792,0.057466,0.054916,0.095827,0.118717,0.120576,0.132327,0.008097,0.081328,0.086596,0.089701,0.086983,0.07993,0.062302,0.034372,0.007586,0.030716,0.053298,0.062389,0.08278,0.07032,0.065208,-0.000335,0.041407,0.061176,0.081603,0.01809,0.047171,0.047917,0.037748,0.080243,-0.168577,-0.139,-0.118649,-0.057451,-0.008884,0.025831,0.017292,0.175787,-0.17432,-0.152768,-0.015245,-0.039721,-0.161483,-0.12228,-0.111572,-0.077846,0.126491,0.073967,0.00291,-0.078585,-0.039655,-0.090904,0.003166,-0.115342,0.041272,0.05254,-0.032291,0.050567,0.038657,-0.142879,-0.164159,0.251787,0.206911,-0.073116,0.054091,-0.074756,0.020802,0.041986,-0.039267,-0.064165,-0.047115,-0.088256,-0.08602,-0.148744,0.16634,-0.173335,0.228391,-0.095266,0.244367,0.237546,-0.019908,-0.054299,-0.046745,0.041372,-0.212485,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.092689,0.067704,-0.033723,0.193124,-0.120703,0.002984,-0.234072,-0.120332,-0.183302,0.003919,-0.032511,0.174971,0.018853,-0.061234,-0.169189,-0.081919,-0.106773,-0.020544,0.065385,0.102023,-0.081292,0.030113,0.061597,0.137288,0.126462,0.122866,0.122844,0.112135,0.0982,0.027228,0.057401,0.198737,0.309383,0.149113,0.055174,0.158416,0.13484,0.112958,0.113106,0.017692,0.014871,0.127164,0.060237,-0.048272,0.030031,-0.039895,-0.007919,0.008823,-0.148441,-0.110688,-0.134975,-0.082374,-0.067167,-0.115224,0.058667,0.024971,-0.105943,-0.060551,-0.08397,0.018942,0.016579,0.068994,0.062216,0.155072,-0.015335,-0.227183,0.024172,0.032931,-0.058578,-0.113284,0.016719,0.1368,0.076299,-0.099399,-0.207853,-0.123774,-0.150617,-0.077399,-0.035172,0.011945,-0.031329,-0.049855,-0.027,-0.065375,-0.003333,0.025468,0.040046,-0.020878,-0.035881,-0.051187,-0.050779,0.004593,-0.045256,0.090064,-0.028431,0.027383,-0.032211,-0.032647,-0.003697,0.016027,-0.02284,0.028845,0.116299,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.009479,0.103914,0.039207,0.116386,0.007084,0.202699,-0.202036,0.143619,0.012222,0.074746,0.084287,0.171279,-0.044325,0.142991,-0.061198,0.179057,0.086846,0.173757,0.152256,0.010041,-0.033438,0.093959,0.027857,0.013529,0.000391,-0.002528,-0.152469,-0.140777,-0.08437,-0.103634,-0.032678,-0.048912,0.031782,-0.082805,0.012298,-0.187717,-0.045177,0.016085,0.014076,0.136039,-0.04828,-0.250852,-0.002283,0.104498,-0.223981,0.010214,-0.231604,0.186736,-0.013236,0.000479,-0.021116,-0.051885,-0.05085,0.070621,-0.021827,-0.017026,0.035317,0.068699,-0.152476,-0.021803,-0.033032,-0.04206,-0.098547,0.024679,0.093363,0.127408,-0.026655,-0.019747,-0.132926,-0.021918,-0.062109,0.042348,0.083137,0.036597,-0.043176,-0.054923,-0.065114,0.081752,0.071985,-0.11962,-0.067397,-0.073435,0.153754,0.10327,-0.097364,0.032803,-0.082767,-0.061311,-0.024695,0.237689,0.196795,-0.040334,0.008872,-0.004892,-0.078198,0.068557,-0.044592,-0.041089,0.122428,-0.061456,-0.062741,-0.086187,0.001867,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.102942,0.091714,0.184349,0.03451,0.123352,0.051612,0.178544,0.127246,0.11191,0.080634,-0.086408,0.037081,0.081868,0.173556,0.006397,0.073478,0.125564,0.043075,0.03449,-0.01446,-0.036052,-0.014781,0.034206,-0.087781,-0.082953,-0.077597,-0.108375,-0.1803,-0.152927,-0.132303,-0.141317,-0.065319,-0.016136,-0.085924,-0.046556,-0.0612,-0.102793,-0.000856,-0.094779,0.007306,-0.053638,-0.059614,-0.154391,-0.037786,-0.104866,-0.108763,-0.093571,-0.029775,-0.065739,-0.029948,-0.024349,0.030333,-0.033423,-0.093491,-0.028987,0.027687,-0.159965,0.100804,0.002065,-0.001033,0.115119,0.065307,0.066827,0.119326,-0.14809,-0.050609,-0.008099,0.062435,0.039244,0.180138,0.164243,0.097471,-0.048247,0.019004,0.032116,-0.000514,0.022009,0.080406,0.054239,0.26309,0.173804,-0.067993,-0.069737,-0.093351,-0.055297,-0.05135,-0.04962,-0.061887,-0.061074,-0.079422,-0.073479,-0.063062,0.075881,-0.081328,0.167724,-0.026202,0.217953,0.20636,-0.066379,-0.071898,0.21745,-0.032429,-0.140686,1,1,0,0,0,0,0,0,0,1,1,0,0,0
-0.031593,-0.049843,0.029339,-0.076078,-0.06102,-0.090864,0.006799,-0.163891,-0.054682,-0.01073,-0.056784,-0.03104,-0.069537,0.090985,-0.062081,-0.156698,-0.065108,0.07587,-0.038711,-0.098346,-0.088959,-0.090545,-0.081417,-0.013673,-0.082295,0.042068,0.060752,0.005245,-0.028849,0.030515,0.084776,-0.026206,0.073777,0.024683,0.03127,0.011862,0.069136,0.106915,0.165503,0.086684,0.154846,0.142652,0.14557,0.186148,0.24059,0.262663,0.251699,-0.05223,-0.104036,-0.080523,-0.088171,-0.108287,-0.077953,0.041322,-0.043502,-0.018969,-0.093016,-0.003178,-0.137853,0.001567,-0.017125,-0.02541,-0.05657,-0.075937,-0.000859,0.082213,0.085343,-0.052389,0.003094,-0.024853,-0.000967,-0.093406,-0.021149,-0.08373,-0.059603,0.019754,0.12323,0.06698,0.005267,-0.184383,0.014677,0.221371,-0.012613,-0.07532,-0.045805,0.034924,-0.17313,-0.178155,0.085089,0.122443,0.147382,0.233772,-0.040879,0.030219,-0.056051,-0.183264,0.136552,0.022507,0.150062,0.043453,-0.055501,0.006689,-0.066531,0,0,0,1,1,0,0,0,0,0,0,1,1,0
