@relation MultiLabelData

@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Att28 numeric
@attribute Att29 numeric
@attribute Att30 numeric
@attribute Att31 numeric
@attribute Att32 numeric
@attribute Att33 numeric
@attribute Att34 numeric
@attribute Att35 numeric
@attribute Att36 numeric
@attribute Att37 numeric
@attribute Att38 numeric
@attribute Att39 numeric
@attribute Att40 numeric
@attribute Att41 numeric
@attribute Att42 numeric
@attribute Att43 numeric
@attribute Att44 numeric
@attribute Att45 numeric
@attribute Att46 numeric
@attribute Att47 numeric
@attribute Att48 numeric
@attribute Att49 numeric
@attribute Att50 numeric
@attribute Att51 numeric
@attribute Att52 numeric
@attribute Att53 numeric
@attribute Att54 numeric
@attribute Att55 numeric
@attribute Att56 numeric
@attribute Att57 numeric
@attribute Att58 numeric
@attribute Att59 numeric
@attribute Att60 numeric
@attribute Att61 numeric
@attribute Att62 numeric
@attribute Att63 numeric
@attribute Att64 numeric
@attribute Att65 numeric
@attribute Att66 numeric
@attribute Att67 numeric
@attribute Att68 numeric
@attribute Att69 numeric
@attribute Att70 numeric
@attribute Att71 numeric
@attribute Att72 numeric
@attribute Att73 numeric
@attribute Att74 numeric
@attribute Att75 numeric
@attribute Att76 numeric
@attribute Att77 numeric
@attribute Att78 numeric
@attribute Att79 numeric
@attribute Att80 numeric
@attribute Att81 numeric
@attribute Att82 numeric
@attribute Att83 numeric
@attribute Att84 numeric
@attribute Att85 numeric
@attribute Att86 numeric
@attribute Att87 numeric
@attribute Att88 numeric
@attribute Att89 numeric
@attribute Att90 numeric
@attribute Att91 numeric
@attribute Att92 numeric
@attribute Att93 numeric
@attribute Att94 numeric
@attribute Att95 numeric
@attribute Att96 numeric
@attribute Att97 numeric
@attribute Att98 numeric
@attribute Att99 numeric
@attribute Att100 numeric
@attribute Att101 numeric
@attribute Att102 numeric
@attribute Att103 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}

@data
-0.026982,0.055837,-0.04764,-0.046226,0.096754,-0.001065,-0.069391,-0.008388,-0.077391,-0.0605,0.095382,0.063226,0.000874,0.096061,-0.197163,-0.347946,-0.019444,0.023793,0.102686,0.01096,0.048056,-0.022795,0.045984,-0.023042,0.017854,-0.041384,-0.261824,-0.003897,0.019431,-0.035677,-0.292717,0.019001,-0.033097,0.088483,0.022663,-0.036854,-0.189106,-0.013171,-0.114239,0.309052,-0.120093,-0.121422,-0.166087,0.161216,-0.205475,-0.039213,-0.190238,-0.038982,0.023942,0.013957,-0.008938,0.001173,-0.045655,0.068578,-0.136246,-0.125036,0.107285,0.075404,0.118942,0.069107,0.081265,0.035167,0.034489,0.014562,-0.093741,-0.038477,0.035511,0.183168,0.013256,0.149116,-0.12002,-0.004318,0.046309,-0.006935,0.143604,0.183275,0.058984,0.152023,0.107679,0.004285,-0.00113,-0.031667,-0.016135,-0.046443,0.001394,0.002508,0.005194,-0.031853,-0.015307,-0.028315,-0.029057,-0.012328,-0.028409,0.024151,-0.016128,-0.0164,-0.017481,-0.019945,0.011741,-0.034041,-0.020605,0.026707,0.124217,0,0,0,0,0,0,1,1,1,1,0,0,0,0
0.016131,-0.009203,0.12973,0.090333,-0.055717,-0.140412,-0.019025,-0.176251,-0.024181,-0.206627,-0.042612,-0.17166,-0.078119,-0.186427,-0.070684,-0.13838,-0.105051,-0.102398,0.167246,0.070881,-0.011695,-0.097024,-0.157144,-0.187529,-0.155511,-0.053855,-0.020917,-0.002226,-0.048574,0.201608,0.180017,0.085592,-0.0236,-0.073935,-0.055695,0.054774,0.074984,0.052009,0.032814,0.108754,0.04525,0.021675,-0.024677,-0.062933,0.098691,0.043968,0.115141,-0.076204,-0.054691,-0.125137,-0.175635,-0.176944,-0.135189,0.186058,-0.156985,-0.039562,-0.026844,-0.088193,-0.007094,0.197548,0.266288,0.1268,0.151153,0.131862,0.071455,0.004996,0.17127,0.210323,0.041451,0.013868,0.035851,-0.075613,0.054595,0.011882,-0.082403,0.066913,0.026998,0.055233,0.052127,0.007739,-0.016728,-0.035771,-0.021637,-0.05375,0.031759,0.021053,-0.004635,-0.030798,-0.019511,-0.027753,-0.028686,-0.012629,-0.033296,0.001294,-0.015198,-0.013689,-0.017349,-0.018093,-0.005099,-0.032873,-0.018312,0.03446,0.133998,0,0,0,0,0,0,1,1,0,0,0,1,1,0
0.038051,0.004577,0.133747,0.083894,0.079105,0.00286,0.024812,0.003096,-0.004609,-0.009211,-0.01132,0.120647,0.121489,0.079441,-0.052341,0.024767,-0.060296,-0.063383,-0.080908,0.331318,-0.049661,0.0483,-0.045219,0.000956,0.002711,-0.129318,-0.145153,-0.197505,-0.100539,-0.175049,-0.030098,-0.108174,-0.007611,0.038132,-0.091749,-0.119157,-0.182035,-0.088943,-0.060031,0.060945,-0.167164,-0.297841,-0.111161,0.121936,-0.17959,0.087997,-0.152417,-0.008927,0.222633,0.181958,0.135227,0.070106,-0.02362,0.062625,-0.014359,-0.092766,0.225471,0.147335,0.019598,-0.044038,-0.025733,-0.049263,-0.095839,-0.054585,-0.02421,0.195757,-0.08933,-0.06354,-0.077492,0.107889,-0.044799,-0.029046,-0.093734,-0.023042,-0.014526,-0.059494,0.045661,0.040892,0.08048,0.007341,0.070132,0.016214,0.018884,-0.023429,-0.059427,-0.036685,-0.086847,-0.023068,-0.062822,0.005349,-0.052929,-0.001853,0.019641,-0.044093,0.026263,-0.084807,0.028507,0.135039,-0.039058,-0.100646,0.030979,-0.058069,0.108212,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.025845,-0.05672,0.017707,0.023793,-0.018662,-0.090149,-0.080869,0.188292,-0.134565,0.135531,-0.162233,0.097344,-0.187744,0.008949,-0.080284,0.076117,-0.057728,0.136897,-0.044101,0.035815,-0.05732,0.005559,-0.020712,-0.014957,0.035177,-0.050205,0.075579,0.086908,-0.063889,0.080274,0.018714,0.046321,-0.063757,-0.055944,-0.008886,0.069922,0.093892,0.094524,0.068316,-0.012826,0.000147,0.030433,-0.01748,-0.183805,-0.028573,-0.057545,-0.089424,0.157748,0.123731,0.048944,0.014894,0.022115,0.021014,0.145309,-0.051891,0.01513,0.157581,0.061487,0.019496,-0.062603,-0.146202,-0.082262,-0.010532,0.177827,-0.155761,-0.133307,-0.118751,-0.144277,0.121784,-0.179707,0.000267,-0.011602,0.061273,0.243911,-0.006625,0.080699,-0.005866,-0.091217,-0.022246,-0.014263,0.045886,0.015701,-0.093683,0.207841,-0.097241,-0.096405,0.25243,0.036318,-0.101551,-0.116697,-0.11211,-0.098091,0.015108,-0.100099,0.008016,0.193115,0.031039,0.03333,-0.082731,0.229731,0.046321,0.059612,-0.144419,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.141806,0.208807,0.173214,0.205653,0.089307,0.098392,0.080784,0.048763,0.020593,0.101741,0.007253,0.122804,0.033396,-0.011111,0.19424,0.125768,0.039515,0.051918,-0.047572,0.000298,-0.176408,-0.069778,-0.160298,-0.269889,-0.082392,-0.179544,0.131144,0.076295,0.014512,0.159898,-0.029521,-0.033263,0.069174,0.087906,-0.035842,0.015468,0.015333,0.046886,0.041298,-0.071542,-0.02822,0.009503,0.017311,-0.08859,0.012482,-0.025322,0.014091,-0.135273,0.033659,-0.10645,0.008662,-0.195503,-0.077844,0.182343,-0.267103,-0.079438,-0.020567,-0.022834,-0.192251,0.151605,0.044967,0.108273,0.050554,-0.081256,-0.176168,0.051434,0.066384,-0.026964,-0.062624,-0.024289,0.103472,0.150123,-0.125075,-0.159628,-0.219912,-0.056703,0.171209,-0.034256,-0.013074,0.00585,-0.019765,-0.031038,-0.008584,-0.043175,0.002162,0.00103,-0.00669,-0.024175,-0.01096,-0.022622,-0.025611,-0.005859,-0.023984,0.006231,-0.016559,-0.005046,-0.013257,-0.016589,-0.00308,-0.033608,-0.013081,0.026873,0.118944,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.028283,-0.000295,0.068495,-0.046423,0.003917,0.01211,0.053737,-0.013928,-0.065545,-0.113124,-0.101316,-0.144145,-0.101353,0.020155,-0.02763,-0.013086,0.028354,0.03482,-0.024434,-0.06483,-0.047871,-0.092136,-0.08322,-0.135138,-0.067461,-0.102688,-0.127362,-0.117303,-0.198234,-0.114279,-0.164503,-0.061009,-0.059266,0.001319,-0.084107,-0.096694,-0.042941,-0.025115,-0.098426,-0.001649,-0.002949,-0.125307,-0.063171,0.036636,-0.187358,-0.007438,-0.094859,-0.139761,0.149644,0.095887,0.131432,0.096276,0.057944,-0.002464,-0.04795,0.086947,0.196285,0.155468,-0.005137,0.05219,0.021375,0.068098,0.092727,0.117498,-0.037037,-0.004659,-0.043175,-0.018641,0.087925,0.084864,0.065203,0.06909,-0.111829,-0.029858,0.022543,-0.20045,-0.112485,0.07679,0.101213,-0.105759,0.20309,-0.068722,-0.027728,0.266041,-0.008911,-0.128608,-0.058012,0.059794,0.194687,0.104286,0.097526,-0.135464,-0.093755,-0.130581,0.009299,-0.063882,0.159481,0.005806,0.163078,0.071251,-0.125603,-0.114962,-0.147445,1,0,0,0,0,1,1,0,0,0,1,1,1,0
-0.200945,0.021111,0.028245,0.018336,-0.224496,0.008904,-0.136593,0.011419,0.004346,0.057746,0.117457,-0.026603,-0.022485,0.0912,-0.051288,0.222198,-0.078103,0.056331,0.111393,0.06038,0.277195,-0.023085,0.02768,0.03328,0.046161,0.08932,0.112377,0.055341,0.067055,0.062005,0.108774,0.091107,-0.1324,-0.071954,0.029032,-0.11128,-0.169889,-0.193617,-0.131759,-0.16111,-0.078954,-0.051218,-0.171796,0.183662,0.005927,-0.166324,-0.071714,0.045175,-0.071862,0.023296,0.038807,0.020188,-0.014833,-0.164077,0.082298,-0.037922,0.107084,0.077858,0.081189,0.079474,0.057944,-0.01302,-0.083343,-0.092768,0.048434,-0.078268,0.05,0.102039,-0.043818,0.045265,-0.022089,-0.073366,0.058268,0.264033,-0.096076,-0.080005,-0.096613,0.032895,0.047176,-0.079276,-0.085823,-0.110732,0.141708,0.023822,0.079225,-0.007913,0.014429,-0.070436,-0.010128,0.17793,0.15645,0.038828,0.063644,-0.01355,-0.093083,-0.087324,-0.091487,-0.045346,0.105577,0.001261,-0.089475,-0.082466,0.029166,1,1,1,1,0,0,0,0,0,0,0,1,1,0
0.059123,0.186785,0.112856,0.05262,0.039206,0.11436,0.038271,0.062609,-0.038015,0.004451,-0.085353,-0.013454,-0.11047,0.04781,-0.04828,-0.094295,-0.029101,-0.049489,-0.051488,0.150175,-0.046818,-0.004354,-0.21523,-0.181751,-0.001984,0.126742,0.202268,0.099797,0.069261,0.114913,0.1761,0.044865,0.032479,0.021234,0.033485,-0.006804,0.016323,0.057184,-0.011218,-0.225878,0.099426,0.024982,-0.023475,0.026859,-0.004662,-0.006455,0.006727,0.002717,0.13112,-0.04986,-0.078037,-0.140379,-0.184956,0.174424,-0.101974,-0.20664,0.093604,0.004976,0.008374,0.067101,0.024643,-0.059999,-0.169688,0.130875,-0.060966,-0.159346,-0.041911,0.049381,-0.020801,0.038364,-0.035473,-0.046965,-0.03797,-0.076026,-0.10247,-0.08798,0.055253,0.085838,0.160846,-0.007138,0.008813,0.049352,-0.006017,-0.040609,-0.022415,-0.03769,-0.011733,0.26279,0.346018,-0.119105,-0.115468,-0.095113,0.010975,-0.097723,0.001578,-0.036239,-0.086728,-0.084147,0.057904,-0.027261,-0.000387,-0.074093,0.014897,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.098985,-0.103361,0.299805,0.182854,0.157079,-0.004096,-0.09799,-0.160499,-0.174065,-0.111566,0.040665,0.224778,0.143717,0.024614,-0.014898,-0.162385,-0.025081,-0.176,-0.141192,-0.133762,-0.184043,-0.015613,0.126715,0.186561,0.096724,0.00218,-0.072579,-0.015396,-0.026754,-0.164367,-0.184245,-0.136293,-0.023429,0.133065,0.142327,-0.099569,-0.169127,-0.188286,0.125565,0.072134,0.033418,0.045967,-0.148367,-0.146314,0.087499,0.020897,-0.033606,-0.127392,0.020458,0.033934,-0.00179,-0.027226,-0.057458,-0.032596,-0.054846,-0.135584,0.128721,0.105808,-0.033368,0.024107,0.060442,0.100023,0.023188,0.082853,0.040374,0.010446,-0.073052,0.031204,0.129078,0.035291,0.163015,0.129243,-0.008852,-0.045297,-0.044788,0.057217,0.088431,-0.054616,-0.074107,0.019868,-0.012254,-0.045515,-0.013949,-0.056094,0.015482,-0.009718,-0.018856,-0.038609,0.013846,-0.017879,-0.009962,-0.009524,-0.034815,0.018225,-0.027012,-0.024911,0.000977,-0.014923,-0.005365,-0.026002,0.014528,0.012318,0.117208,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.157322,-0.066659,-0.19113,-0.097811,-0.22399,-0.053608,-0.170721,-0.134466,-0.069921,0.099598,-0.08999,-0.121111,-0.121725,-0.161713,-0.102621,-0.049015,-0.114155,-0.04768,0.081896,0.184128,0.113858,0.018339,-0.001854,-0.015989,-0.040991,-0.002568,-0.043998,-0.045536,-0.014408,0.033782,0.031207,0.055869,0.015205,0.058257,0.029273,-0.012354,-0.024896,-0.006885,0.014474,-0.02431,0.250358,0.038535,-0.031167,0.143903,0.062549,0.037259,0.106494,0.038044,0.03997,-0.026747,0.097489,0.126928,0.156069,0.197781,0.222068,0.192579,-0.040208,-0.115884,-0.105852,-0.078874,-0.016266,-0.136075,-0.114254,-0.117328,0.115919,0.206977,0.073872,0.026145,-0.223254,-0.024433,-0.173886,-0.118756,0.011481,-0.067687,-0.003228,0.070169,0.028362,0.050631,-0.0415,0.081139,0.104778,0.042034,0.005953,-0.050425,0.011977,-0.048248,-0.081138,-0.071017,-0.083252,0.131056,-0.017962,0.028176,0.001125,-0.07115,-0.035263,-0.090823,-0.063088,-0.025505,0.0083,-0.064368,0.142143,-0.050341,0.084476,0,0,1,1,0,0,0,0,0,1,1,1,1,0
