@relation MultiLabelData

@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Att28 numeric
@attribute Att29 numeric
@attribute Att30 numeric
@attribute Att31 numeric
@attribute Att32 numeric
@attribute Att33 numeric
@attribute Att34 numeric
@attribute Att35 numeric
@attribute Att36 numeric
@attribute Att37 numeric
@attribute Att38 numeric
@attribute Att39 numeric
@attribute Att40 numeric
@attribute Att41 numeric
@attribute Att42 numeric
@attribute Att43 numeric
@attribute Att44 numeric
@attribute Att45 numeric
@attribute Att46 numeric
@attribute Att47 numeric
@attribute Att48 numeric
@attribute Att49 numeric
@attribute Att50 numeric
@attribute Att51 numeric
@attribute Att52 numeric
@attribute Att53 numeric
@attribute Att54 numeric
@attribute Att55 numeric
@attribute Att56 numeric
@attribute Att57 numeric
@attribute Att58 numeric
@attribute Att59 numeric
@attribute Att60 numeric
@attribute Att61 numeric
@attribute Att62 numeric
@attribute Att63 numeric
@attribute Att64 numeric
@attribute Att65 numeric
@attribute Att66 numeric
@attribute Att67 numeric
@attribute Att68 numeric
@attribute Att69 numeric
@attribute Att70 numeric
@attribute Att71 numeric
@attribute Att72 numeric
@attribute Att73 numeric
@attribute Att74 numeric
@attribute Att75 numeric
@attribute Att76 numeric
@attribute Att77 numeric
@attribute Att78 numeric
@attribute Att79 numeric
@attribute Att80 numeric
@attribute Att81 numeric
@attribute Att82 numeric
@attribute Att83 numeric
@attribute Att84 numeric
@attribute Att85 numeric
@attribute Att86 numeric
@attribute Att87 numeric
@attribute Att88 numeric
@attribute Att89 numeric
@attribute Att90 numeric
@attribute Att91 numeric
@attribute Att92 numeric
@attribute Att93 numeric
@attribute Att94 numeric
@attribute Att95 numeric
@attribute Att96 numeric
@attribute Att97 numeric
@attribute Att98 numeric
@attribute Att99 numeric
@attribute Att100 numeric
@attribute Att101 numeric
@attribute Att102 numeric
@attribute Att103 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}

@data
0.115767,-0.001752,0.048829,0.01225,0.059576,0.032937,-0.105339,0.021877,0.112997,-0.073861,0.254202,0.006201,0.079215,-0.011612,0.019623,0.085556,-0.068069,0.080496,-0.101727,-0.042546,-0.046255,0.238979,0.07339,0.027675,-0.019023,-0.000255,-0.082707,0.006256,0.010224,-0.050549,-0.014367,-0.153085,0.158159,0.078595,-0.180512,-0.144059,-0.148804,-0.007009,0.008775,-0.135486,-0.00907,-0.027689,-0.022971,0.101861,0.083244,0.00681,0.047769,0.016608,0.147513,0.159972,0.016181,0.01763,-0.037188,-0.04885,-0.191399,-0.248119,0.079525,0.048537,-0.081254,-0.050171,-0.038002,-0.016561,-0.075732,0.047413,0.086516,0.007014,0.019838,0.026368,-0.027601,-0.147147,-0.021279,0.053454,0.007829,0.030282,0.083689,0.003733,-0.148684,-0.013267,-0.054137,-0.141506,0.05076,0.039505,0.022126,0.011083,0.081349,-0.167505,-0.156912,-0.142222,0.071012,0.090302,0.039056,-0.059891,0.033404,0.202051,0.332695,-0.143717,0.04143,0.116665,0.105568,-0.153302,0.019669,0.028992,-0.100812,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.040397,-0.042194,-0.087166,-0.138004,0.063696,-0.031154,0.071512,-0.028904,-0.175003,-0.11394,-0.176283,-0.128241,-0.114692,-0.025886,-0.023471,-0.120817,0.09868,-0.071199,0.144622,-0.035786,-0.072335,-0.125873,-0.014481,-0.029752,-0.03555,-0.221313,-0.178297,-0.171516,-0.072998,-0.181351,-0.103377,-0.200904,0.192643,0.139534,0.198761,0.136648,0.094812,0.080599,-0.098166,0.124149,0.044563,0.089148,0.131319,0.00328,-0.013445,0.022904,0.001878,-0.276865,0.008967,0.027154,0.128253,0.161333,0.124917,-0.028215,0.163051,0.082013,0.07588,0.110751,-0.012566,-0.129678,-0.045239,0.067481,-0.042775,-0.014135,-0.07969,0.077717,0.008966,0.050194,-0.035913,0.076074,-0.018613,-0.039426,-0.04383,-0.149967,-0.211955,-0.128958,-0.055652,-0.018196,-0.085733,-0.022218,0.029555,0.068531,0.09769,-0.071285,-0.028327,-0.027136,-0.033533,-0.048294,-0.04505,-0.059648,-0.05867,-0.003635,0.01436,0.088179,-0.039857,-0.037069,-0.040541,0.004672,0.007728,-0.051838,-0.013647,0.047229,0.096336,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.001819,-0.029299,0.023174,-0.047164,-0.03497,-0.075131,0.041612,-0.026263,-0.010267,-0.035288,-0.055357,-0.137583,-0.06318,-0.194133,-0.014513,-0.205481,0.080477,0.153728,0.124247,0.060829,-0.072104,-0.058739,-0.062965,-0.022239,-0.03248,0.131899,0.124223,0.038499,-0.028314,0.081845,0.067928,0.111002,-0.093443,-0.122398,-0.069591,-0.050903,0.004267,-0.022422,0.013596,-0.031311,0.005303,0.057145,0.093264,-0.096654,0.164586,0.166308,0.179416,-0.096057,0.097353,0.105095,0.091908,-0.012447,-0.044483,-0.051017,-0.060347,-0.210244,0.080902,0.207713,-0.118672,-0.023933,-0.020426,-0.117137,-0.096807,-0.090109,0.176912,0.10002,0.161285,0.163537,-0.11821,-0.042242,-0.092994,-0.007941,-0.015627,-0.047286,-0.120741,-0.14562,-0.02035,-0.025886,-0.128051,0.201906,0.203934,-0.091944,-0.059515,-0.102666,-0.066315,-0.06638,-0.068692,-0.05087,-0.064898,-0.096891,-0.094244,-0.074387,0.13603,-0.065376,0.183346,0.009223,0.130968,0.128297,-0.037618,-0.08242,-0.069773,-0.048852,0.027833,0,1,1,0,1,1,0,0,0,0,0,1,1,0
0.008736,0.133429,0.090728,0.005761,0.008759,0.053362,0.106616,0.112819,0.170428,0.050193,-0.108889,0.127632,0.014611,0.14067,-0.088144,0.012007,0.055112,0.128791,-0.060509,-0.073194,0.094084,0.116039,0.029413,-0.104077,-0.028976,0.01136,-0.055827,-0.047581,0.003026,-0.084681,-0.222443,0.008332,0.118487,0.146215,0.026663,0.17743,-0.061498,-0.016069,-0.115793,-0.028027,0.186644,-0.107019,-0.140584,0.081604,-0.213968,-0.012968,-0.174123,-0.009232,-0.133213,-0.070366,0.02254,0.01372,0.02537,-0.091043,0.164745,0.008035,-0.150828,-0.092359,-0.04937,0.109188,0.036,-0.00694,0.243415,0.008022,-0.002643,0.054157,-0.050417,-0.090235,-0.094358,0.109662,-0.027668,0.039808,0.007287,-0.047151,-0.011567,0.074034,0.001692,0.048602,-0.018408,-0.011933,0.020298,-0.077611,0.038491,0.433554,-0.001953,-0.051923,-0.055295,0.10469,-0.066118,-0.079978,-0.079088,-0.007651,-0.069095,0.102251,-0.059765,-0.055858,-0.059628,-0.038872,0.139855,0.032358,-0.066255,0.004689,-0.058319,1,1,0,0,0,1,1,0,0,0,0,0,0,0
0.050328,-0.126477,-0.058781,0.04668,0.015462,-0.050064,0.049296,-0.011509,0.000145,-0.042276,0.043386,-0.02449,0.028008,-0.05002,0.111638,-0.030596,0.123891,0.11378,0.129969,0.16079,-0.080702,-0.210074,-0.035188,0.084968,0.056297,0.110894,0.113036,0.128877,0.033046,0.160932,0.071244,0.072245,0.06333,0.021108,0.047527,-0.145612,-0.115296,-0.041463,0.162929,0.252184,-0.076877,-0.295419,-0.119585,0.045012,-0.089805,0.056271,-0.039973,-0.032151,-0.076052,-0.080526,-0.092451,-0.081433,-0.069445,-0.003814,0.068313,-0.022372,-0.071107,-0.080809,0.028652,-0.0265,-0.025549,0.008077,-0.023325,0.06613,0.087964,0.137423,0.02947,-0.010988,0.135585,-0.010803,-0.027142,0.001207,0.050398,-0.103611,-0.025575,0.056445,0.079744,0.118923,-0.06047,-0.064016,-0.081591,0.241149,0.033356,0.022991,-0.075818,0.18389,-0.076988,-0.081858,-0.087451,-0.084143,0.000137,0.068466,-0.087132,0.219318,-0.079853,-0.074802,0.308514,-0.071948,-0.074483,-0.018426,-0.088042,0.110977,-0.019877,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.113168,0.074069,0.097184,-0.003783,0.023607,-0.017248,0.121484,-0.005227,0.092449,0.14138,0.067737,0.156593,0.04583,-0.023039,0.010889,0.057893,0.063345,0.065199,0.170578,0.079303,0.002764,-0.174958,-0.121537,-0.083669,-0.197806,-0.042135,0.013564,0.050646,0.022752,0.035946,0.070613,0.011904,0.01912,0.100551,-0.027753,-0.099207,-0.107297,-0.084817,-0.16273,0.153763,-0.234003,-0.140979,0.076765,0.133266,-0.050136,-0.094843,-0.104888,0.09636,0.029067,0.034353,-0.004605,-0.163127,-0.262345,-0.025035,-0.082758,-0.311855,0.027485,0.182806,0.037969,0.077358,0.043221,-0.074339,-0.037219,-0.225266,0.102788,0.150016,0.173318,0.118798,-0.203956,0.003688,-0.0463,-0.029717,-0.083689,-0.001448,0.123149,0.140655,0.072155,0.124107,0.06945,-0.003147,0.01371,-0.013939,-0.02533,-0.050465,-0.001391,-0.004987,-0.010315,-0.042381,-0.000559,-0.028557,-0.035705,-0.008547,-0.040942,0.01393,-0.02735,-0.025104,-0.008928,-0.018834,-0.000752,-0.033541,-0.007431,0.022449,0.143556,0,0,0,0,1,1,0,0,0,0,0,0,0,0
-0.040254,0.204605,0.229379,0.219888,0.157276,0.148588,0.102767,0.048992,0.062032,0.035966,0.025046,-0.009175,0.017548,0.024423,0.018027,0.01087,0.025307,0.046736,-0.151721,-0.073643,0.031685,-0.021245,-0.035474,-0.028267,-0.022533,-0.064015,-0.031174,-0.037286,-0.054555,0.005781,0.043777,0.010934,0.03234,-0.012471,-0.004994,0.026227,0.017743,0.026694,0.022004,-0.015435,0.006263,0.055138,0.01093,-0.02438,-0.013725,-0.018447,0.02711,-0.045498,-0.016675,-0.06668,-0.050455,-0.058374,-0.080949,0.064611,-0.018608,-0.049966,-0.04381,-0.059269,0.021374,0.185988,0.11313,-0.013678,-0.068693,-0.039905,-0.031748,0.030248,0.01424,0.023207,-0.062576,0.050549,0.159714,0.089517,-0.084915,-0.229692,-0.345422,-0.270406,-0.227347,0.016985,0.047961,-0.047603,-0.063432,-0.078126,-0.051581,-0.068409,-0.056806,-0.056904,0.08262,0.192469,0.271452,0.181116,0.19498,-0.063449,-0.069342,-0.063095,0.022222,0.129375,-0.061499,-0.061358,-0.056901,0.13386,-0.068475,-0.042922,-0.133309,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.05106,-0.051766,-0.053552,-0.098439,-0.092613,0.007642,-0.032626,0.016762,0.419852,-0.080851,-0.161478,0.041576,-0.132802,0.017057,-0.244958,-0.059372,-0.049657,0.025838,0.201339,0.046685,0.03643,0.049045,0.042198,-0.058859,0.017868,-0.059262,-0.027257,-0.045746,0.065889,-0.043233,-0.047642,-0.067565,-0.114556,-0.093409,-0.1068,-0.036341,-0.078102,-0.05514,-0.211067,0.097947,0.112974,-0.144412,-0.0076,0.105979,-0.064204,-0.033662,-0.063363,-0.028964,-0.010085,-0.112323,-0.063944,0.010372,-0.035556,0.132579,0.052792,0.047576,0.015734,-0.048716,0.033938,0.039204,0.06415,0.038435,-0.02743,0.093284,0.047301,0.032412,0.028842,0.091362,0.018982,0.070171,0.069652,0.110023,-0.09246,-0.119602,0.094691,0.032953,-0.051088,0.109576,0.130166,-0.090066,0.014778,-0.120817,0.022866,0.108672,-0.018097,0.294222,0.001254,0.029444,0.075161,0.05448,0.244692,0.126804,-0.106371,0.102747,-0.103152,-0.0656,-0.101125,-0.100456,-0.054584,-0.107831,0.055009,-0.096516,-0.02599,1,1,1,1,0,0,0,1,1,0,0,1,1,0
-0.088781,0.075351,-0.036148,-0.030841,-0.048488,-0.064881,-0.20016,-0.009521,0.027324,-0.118506,0.073411,-0.084075,-0.02386,-0.024104,-0.016308,0.063122,-0.090832,0.022698,0.000477,-0.006876,0.092108,0.056269,-0.078676,-0.049603,-0.064782,-0.165167,-0.103102,-0.149564,-0.073037,-0.125423,-0.304636,-0.069449,-0.105638,-0.059257,-0.046463,-0.123697,-0.122957,-0.092437,-0.183035,-0.07225,-0.046293,-0.088814,-0.066144,0.173092,-0.031351,-0.11033,-0.000482,-0.055279,0.001626,0.233017,0.205835,0.186991,0.187096,-0.252598,0.09301,-0.064046,0.121075,0.198785,0.001135,-0.06303,0.032928,0.010929,0.048933,-0.018498,-0.092739,0.026025,0.001579,-0.03749,-0.046385,0.038323,0.103582,0.028336,-0.128779,0.02363,-0.021211,0.018141,-0.023373,0.090209,0.168156,-0.070917,-0.033088,0.021727,0.055358,-0.060162,-0.084252,-0.001888,-0.086174,0.009146,0.020208,0.152429,0.156024,0.010924,-0.083754,-0.081796,-0.090041,0.05622,-0.08917,-0.088895,0.020715,0.020967,-0.091878,0.128715,0.09346,1,1,1,1,0,0,0,0,0,0,0,1,1,0
0.021499,-0.146094,-0.170118,-0.092896,-0.074933,0.139793,0.012185,0.18247,-0.033246,0.3055,-0.157199,0.236015,-0.074258,0.197763,0.018032,0.004767,0.121908,0.042203,-0.119369,0.025704,-0.035333,0.063904,0.025965,0.061405,0.084121,-0.04299,-0.032495,-0.060584,0.086246,-0.126023,-0.16331,-0.123293,-0.142265,-0.247353,-0.029111,0.025968,-0.022429,-0.090919,-0.193877,-0.256762,-0.05889,-0.033585,-0.141039,0.090077,-0.101358,-0.114741,-0.089218,0.075617,0.087525,0.055766,0.096399,0.11599,0.13719,-0.044556,0.090008,0.127808,0.088854,0.070601,0.031059,-0.173998,0.035115,-0.02109,-0.033952,0.036994,-0.107182,0.003065,-0.062461,0.047683,0.223845,0.093141,0.018963,0.187774,0.034253,0.058736,0.001355,0.019035,0.002519,-0.072316,-0.06332,-0.009515,-0.008613,-0.028532,-0.0222,-0.036513,0.010366,-0.012236,-0.020908,-0.027533,-0.003343,-0.016668,-0.032689,0.006043,-0.030958,-0.001105,0.016374,0.008305,-0.021345,-0.019708,-0.020128,-0.024945,-0.015451,0.035177,0.115767,0,1,1,1,0,0,0,0,0,0,0,0,0,0
